Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
grey-cuffed-beanie,Grey Cuffed Beanie,"A snug, form-fitting beanie. It's not only a great head-warming piece but a staple accessory in anyone's wardrobe.<br>
<br>
• 12″ (30 cm) in length<br>
• Unisex style<br>
• Hand washable",fatcork,Apparel & Accessories,Merchandise,"beanie, hat, merchandise, spo-default, spo-disabled",false,Title,Default Title,,,,,3063794_8937,85.048569375,shopify,deny,manual,26.50,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Grey_Beanie2.jpg?v=1635835269,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/cuffed-beanie-heather-grey-front-60a4362f007ff.jpg?v=1621375311,oz,,13.95,true,true,,,archived
grey-cuffed-beanie,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Grey_Beanie.jpg?v=1635835269,2,,,,,,,,,,,,,,,,,,,,,,,,
grey-cuffed-beanie,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/cuffed-beanie-heather-grey-front-60a4362f007ff.jpg?v=1621375311,3,,,,,,,,,,,,,,,,,,,,,,,,
champagne-bottle-unisex-t-shirt,Champagne Bottle Unisex T-Shirt,"Treat yourself with this lightweight t-shirt. It has a slim fit and is made from a mix of cotton and polyester. Not only will your shirt have a well-worn feel to it, but it will also wrinkle less and require little to no ironing. What’s more, it stops the garment from shrinking, so it will last for longer.<br>
<br>
• 50% ring-spun and combed cotton, 50% polyester<br>
• Shoulder-to-shoulder tape<br>
• Slim fit",fatcork,Apparel & Accessories,Merchandise,"bottles, Merchandise, spo-default, spo-disabled, t-shirt, tee",false,Size,S,,,,,7732783_6192,133.2427586875,shopify,deny,manual,33.50,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Champagne_Bottle_Tee.jpg?v=1620680467,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-tee-heather-black-front-60999dca64d6a.jpg?v=1620680190,oz,,18.95,true,true,,,archived
champagne-bottle-unisex-t-shirt,,,,,,,,,M,,,,,7732783_6193,138.9126633125,shopify,deny,manual,33.50,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-tee-heather-black-front-60999dca64d6a.jpg?v=1620680190,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-tee-heather-black-front-60999dca64d6a.jpg?v=1620680190,oz,,18.95,,,,,
champagne-bottle-unisex-t-shirt,,,,,,,,,L,,,,,7732783_6194,158.7573295,shopify,deny,manual,33.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-tee-heather-black-front-60999dca64d6a.jpg?v=1620680190,oz,,18.95,,,,,
champagne-bottle-unisex-t-shirt,,,,,,,,,XL,,,,,7732783_6195,175.767043375,shopify,deny,manual,33.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-tee-heather-black-front-60999dca64d6a.jpg?v=1620680190,oz,,18.95,,,,,
champagne-bottle-unisex-t-shirt,,,,,,,,,2XL,,,,,7732783_6196,184.2719003125,shopify,deny,manual,33.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-tee-heather-black-front-60999dca64d6a.jpg?v=1620680190,oz,,20.95,,,,,
cheers-t-shirt,Cheers T-Shirt,"Fitted, comfortable, and soft—this t-shirt was made just for you. And it can withstand several washings while maintaining its shape, so it's great for everyday wear! <br> <br> • 100% fine jersey cotton<br> • Heather grey is 90% cotton, 10% polyester<br> • Fabric weight: 4.3 oz/y² (146 g/m²)<br> • Shoulder-to-shoulder taping<br> • Double-stitched<br> • Blank products sourced from the US",fatcork,Apparel & Accessories,Merchandise,"Merchandise, spo-default, spo-disabled, t-shirt, tee",false,Size,XS,,,,,6366793_36,113.3980925,shopify,deny,manual,31.50,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cheers_T-Shirt2.jpg?v=1635835285,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-heather-grey-front-60999af8cece7.jpg?v=1621375389,oz,,17.95,true,true,,,archived
cheers-t-shirt,,,,,,,,,S,,,,,6366793_98,127.5728540625,shopify,deny,manual,31.50,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cheers_T-Shirt.jpg?v=1621375389,2,Fatcork Grey Cheers T-Shirt ,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-heather-grey-front-60999af8cece7.jpg?v=1621375389,oz,,17.95,,,,,
cheers-t-shirt,,,,,,,,,M,,,,,6366793_160,148.83499640625,shopify,deny,manual,31.50,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-heather-grey-front-60999af8cece7.jpg?v=1621375389,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-heather-grey-front-60999af8cece7.jpg?v=1621375389,oz,,17.95,,,,,
cheers-t-shirt,,,,,,,,,L,,,,,6366793_222,184.2719003125,shopify,deny,manual,31.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-heather-grey-front-60999af8cece7.jpg?v=1621375389,oz,,17.95,,,,,
cheers-t-shirt,,,,,,,,,XL,,,,,6366793_284,198.446661875,shopify,deny,manual,31.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-heather-grey-front-60999af8cece7.jpg?v=1621375389,oz,,17.95,,,,,
cheers-t-shirt,,,,,,,,,2XL,,,,,6366793_346,219.70880421875,shopify,deny,manual,31.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-heather-grey-front-60999af8cece7.jpg?v=1621375389,oz,,19.95,,,,,
fatcork-cage-unisex-sweatshirt,Champagne Cage Unisex Sweatshirt,"A sturdy and warm sweatshirt bound to keep you warm in the colder months. A pre-shrunk, classic fit sweater that's made with air-jet spun yarn for a soft feel and reduced pilling.<br>
<br>
• 50% cotton, 50% polyester<br>
• Pre-shrunk<br>
• Classic fit<br>
• 1x1 athletic rib knit collar with spandex<br>
• Air-jet spun yarn with a soft feel and reduced pilling<br>
• Double-needle stitched collar, shoulders, armholes, cuffs, and hem",fatcork,Apparel & Accessories,Merchandise,"Merchandise, spo-default, spo-disabled, sweatshirt",false,Size,S,,,,,6773768_5426,331.6894205625,shopify,deny,manual,38.00,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Sweatshirt_Cage2.jpg?v=1635835233,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-white-front-6099990a8f701.jpg?v=1621375583,oz,,22.15,true,true,,,archived
fatcork-cage-unisex-sweatshirt,,,,,,,,,M,,,,,6773768_5427,391.223419125,shopify,deny,manual,38.00,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Sweatshirt_Cage.jpg?v=1635835233,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-white-front-6099990a8f701.jpg?v=1621375583,oz,,22.15,,,,,
fatcork-cage-unisex-sweatshirt,,,,,,,,,L,,,,,6773768_5428,413.903037625,shopify,deny,manual,38.00,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-white-front-6099990a8f701.jpg?v=1621375583,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-white-front-6099990a8f701.jpg?v=1621375583,oz,,22.15,,,,,
fatcork-cage-unisex-sweatshirt,,,,,,,,,XL,,,,,6773768_5429,462.0972269375,shopify,deny,manual,38.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-white-front-6099990a8f701.jpg?v=1621375583,oz,,22.15,,,,,
fatcork-cage-unisex-sweatshirt,,,,,,,,,2XL,,,,,6773768_5430,544.310844,shopify,deny,manual,38.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-white-front-6099990a8f701.jpg?v=1621375583,oz,,24.15,,,,,
celebrate-every-day-unisex-sweatshirt,Celebrate Every Day Unisex Sweatshirt,"A sturdy and warm sweatshirt bound to keep you warm in the colder months. A pre-shrunk, classic fit sweater that's made with air-jet spun yarn for a soft feel and reduced pilling.<br> <br> • 50% cotton, 50% polyester<br> • Pre-shrunk<br> • Classic fit<br> • 1x1 athletic rib knit collar with spandex<br> • Air-jet spun yarn with a soft feel and reduced pilling<br> • Double-needle stitched collar, shoulders, armholes, cuffs, and hem",fatcork,Apparel & Accessories,Merchandise,"Merchandise, spo-default, spo-disabled, sweatshirt",false,Size,S,,,,,1028363_5434,331.6894205625,shopify,deny,manual,38.00,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Sweatshirt_Celebrate_Every_Day2.jpg?v=1635835298,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-black-front-60998a1d35425.jpg?v=1621375417,oz,,22.15,true,true,,,archived
celebrate-every-day-unisex-sweatshirt,,,,,,,,,M,,,,,1028363_5435,391.223419125,shopify,deny,manual,38.00,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Sweatshirt_Celebrate_Every_Day.jpg?v=1635835298,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-black-front-60998a1d35425.jpg?v=1621375417,oz,,22.15,,,,,
celebrate-every-day-unisex-sweatshirt,,,,,,,,,L,,,,,1028363_5436,413.903037625,shopify,deny,manual,38.00,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Sweatshirt_Celebrate_Every_Day3.jpg?v=1635835298,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-black-front-60998a1d35425.jpg?v=1621375417,oz,,22.15,,,,,
celebrate-every-day-unisex-sweatshirt,,,,,,,,,XL,,,,,1028363_5437,462.0972269375,shopify,deny,manual,38.00,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-black-front-60998a1d35425.jpg?v=1621375417,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-black-front-60998a1d35425.jpg?v=1621375417,oz,,22.15,,,,,
celebrate-every-day-unisex-sweatshirt,,,,,,,,,2XL,,,,,1028363_5438,544.310844,shopify,deny,manual,38.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-crew-neck-sweatshirt-black-front-60998a1d35425.jpg?v=1621375417,oz,,24.15,,,,,
fatcork-cage-white-t-shirt,Champagne Cage White T-Shirt,"Fitted, comfortable, and soft—this t-shirt was made just for you. And it can withstand several washings while maintaining its shape, so it's great for everyday wear! <br> <br> • 100% fine jersey cotton<br> • Double-stitched<br> • Sourced from the US",fatcork,Apparel & Accessories,Merchandise,"cage, Merchandise, shirt, spo-default, spo-disabled, t-shirt, tee",false,Size,XS,,,,,9636894_68,113.3980925,shopify,deny,manual,30.50,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cage_Tee2.jpg?v=1635835252,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-white-front-60998626a69de.jpg?v=1621375437,oz,,17.95,true,true,,,archived
fatcork-cage-white-t-shirt,,,,,,,,,S,,,,,9636894_130,127.5728540625,shopify,deny,manual,30.50,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cage_Tee.jpg?v=1635835252,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-white-front-60998626a69de.jpg?v=1621375437,oz,,17.95,,,,,
fatcork-cage-white-t-shirt,,,,,,,,,M,,,,,9636894_192,148.83499640625,shopify,deny,manual,30.50,,true,true,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-white-front-60998626a69de.jpg?v=1621375437,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-white-front-60998626a69de.jpg?v=1621375437,oz,,17.95,,,,,
fatcork-cage-white-t-shirt,,,,,,,,,L,,,,,9636894_254,184.2719003125,shopify,deny,manual,30.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-white-front-60998626a69de.jpg?v=1621375437,oz,,17.95,,,,,
fatcork-cage-white-t-shirt,,,,,,,,,XL,,,,,9636894_316,198.446661875,shopify,deny,manual,30.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-white-front-60998626a69de.jpg?v=1621375437,oz,,17.95,,,,,
fatcork-cage-white-t-shirt,,,,,,,,,2XL,,,,,9636894_378,219.70880421875,shopify,deny,manual,30.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-white-front-60998626a69de.jpg?v=1621375437,oz,,19.95,,,,,
fatcork-cage-white-t-shirt,,,,,,,,,3XL,,,,,9636894_440,226.796185,shopify,deny,manual,30.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/unisex-jersey-t-shirt-white-front-60998626a69de.jpg?v=1621375437,oz,,21.95,,,,,
fatcork-cap,Cheers Cap,"Looking for a comfy hat that shields your eyes from the sun and also looks cool? This Champion baseball cap features a custom embroidery design that makes the hat truly unique. <br> <br> • 100% cotton twill<br> • Unstructured, six-panel, low-profile<br> • Pre-curved visor<br> • Tri-glide buckle closure<br>",fatcork,Apparel & Accessories,Merchandise,"baseball cap, cap, dad hat, hat, Merchandise, spo-default, spo-disabled",false,Title,Default Title,,,,,8163800_10533,76.5437124375,shopify,deny,manual,39.50,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cap3.jpg?v=1635835249,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/champion-dad-hat-black-front-6099828b376bd.jpg?v=1621375474,oz,,24.95,true,true,,,archived
fatcork-cap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cap.jpg?v=1635835249,2,,,,,,,,,,,,,,,,,,,,,,,,
fatcork-cap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cap2.jpg?v=1635835249,3,,,,,,,,,,,,,,,,,,,,,,,,
fatcork-cap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/champion-dad-hat-black-front-6099828b376bd.jpg?v=1621375474,4,,,,,,,,,,,,,,,,,,,,,,,,
fatcork-cap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cap_Back.jpg?v=1635835249,5,,,,,,,,,,,,,,,,,,,,,,,,
millesime-2009,Millésime 2009,"<p><b>SEE: </b><span style=""font-weight: 400;"">Antique gold with an elegant, super-fine bead and a gentle mousse that dissipates quickly</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Orchard fruit and a kiss of oak with hints of vanilla, wood shavings and toasted brioche</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Ripe pear, white peach and nectarine. Rich in body with a voluptuous and silky mouthfeel. Balanced acidity and salinity in the finish.</span></p>
<p data-mce-fragment=""1""><b>PAIR: </b><span style=""font-weight: 400;"">This bottle is a perfect fit for a grazing board spread of salty meats, hard crumbly cheeses, juicy olives and all the necessary accoutrements  — mustards and jams and breads! Oh my!</span><br></p>",Jean Baillette-Prudhomme,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Standard,"ABV-12, Bottle Size_Standard, Grower_Jean Baillette-Prudhomme, Inventory, REGION-MONTAGNE DE REIMS, Single Bottles, spo-default, spo-disabled, VARIANT-39315969769516-TYPE-BOTTLE, VARIANT-39315969769516-UNIT-ML, VARIANT-39315969769516-VOLUME-750.0, VINTAGE-100% 2009",true,Title,Default Title,,,,,JB09,1814.36948,shopify,deny,manual,85.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/SingleBottle_Filler_1_aa6d30a5-1fb8-42e8-95e6-a912c21ccdd8.jpg?v=1635835237,1,,false,Millesime 2009 | Champagne by Jean Baillette-Prudhomme | fatcork,"Indulge in the luxurious Millesime 2009 champagne by Jean Baillette-Prudhomme. Made with only the finest grapes, this bubbly is perfect for any celebration. Buy in fatcork!",,,,,,,,,,,,,lb,,40.90,true,true,,,active
millesime-2009,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork-Jean-Baillette-Prudhomme_4a28afe7-4052-4642-9968-32f26a876d27.jpg?v=1638832813,2,,,,,,,,,,,,,,,,,,,,,,,,
millesime-2009,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork-Jean-Baillette-Prudhomme-3_cd111007-c81c-4eff-8d17-93a569e109dc.jpg?v=1638832813,3,,,,,,,,,,,,,,,,,,,,,,,,
millesime-2009,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork-Jean-Baillette-Prudhomme-2_515cd786-77d7-49bd-bf85-1479b9e52e9d.jpg?v=1638832813,4,,,,,,,,,,,,,,,,,,,,,,,,
millesime-2012-nature,Millésime 2012 Nature,"<p><b>SEE: </b><span style=""font-weight: 400;"">Brilliant lemon with flecks of shimmering green and a fine mousse</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Candied orange and zesty grated lemon </span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Crisp green apple, Meyer lemon sorbet and cream cheese frosting. Dry, lean and clean with mouth-watering acidity.</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Pair this stunner with risotto and fresh herbs; ceviche;  flaky white fish with lemon, capers and butter; or date-night sushi!</span><br></p>",Pascal Redon,,Standard,"ABV-12, Bottle Size_Standard, Brut Nature, Dosage_Brut Nature (0-3 g/l), Grower_Pascal Redon, Inventory, REGION-MONTAGNE DE REIMS, Single Bottles, spo-default, spo-disabled, VARIANT-39315966558252-TYPE-BOTTLE, VARIANT-39315966558252-UNIT-ML, VARIANT-39315966558252-VOLUME-750.0, VINTAGE-100% 2012",true,Title,Default Title,,,,,PR12N,1814.36948,shopify,deny,manual,72.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_PR12N.jpg?v=1617827772,1,,false,Millésime Brut Nature | Champagne by Pascal Redon | fatcork,Indulge in the exquisite Millesime Nature by Pascal Redon. This sparkling wine boasts a unique taste that will tantalize your taste buds. Buy in fatcork!,,,,,,,,,,,,,lb,,30.42,true,true,,,active
millesime-2012-nature,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_PascalRedon_b7f89b37-aa29-430c-b1f4-81724e701dfa.jpg?v=1638836329,2,,,,,,,,,,,,,,,,,,,,,,,,
millesime-2012-nature,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Redon_Fatcork_8a2e9b7d-ecb3-46b9-8efe-ba3b0645e660.jpg?v=1638836329,3,,,,,,,,,,,,,,,,,,,,,,,,
special-club-millesime-2015-nature,Special Club Millésime 2015 Nature,"<p><span style=""font-weight: 400;"">The 2015 vintage is notable as one of the warmest on record, producing ripe fruit with full concentration of flavors. No dosage needed! </span></p>
<p><b>SEE: </b><span style=""font-weight: 400;"">Sunshine shimmering through crystal clear bubbles</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Toasted almonds and tree fruits like apple and pear</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Balanced bold flavors, ripe orchard fruit,  gooseberry essence and warm vanilla on the tip of your tongue. A long, dry, mineral finish.</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">This cuvée complements a spread of firm cheeses and smoked meats, but it can also round out a lobster dinner featuring baked potatoes and stuffed mushrooms. How’s that for versatility?</span></p>",Hervieux-Dumez,,Standard,"ABV-12, Bottle Size_Standard, Brut Nature, Dosage_Brut Nature (0-3 g/l), Grower_Hervieux-Dumez, Inventory, REGION-MONTAGNE DE REIMS, Single Bottles, spo-default, spo-disabled, VARIANT-39315964330028-TYPE-BOTTLE, VARIANT-39315964330028-UNIT-ML, VARIANT-39315964330028-VOLUME-750.0, VINTAGE-100% 2015",false,Title,Default Title,,,,,HD15N,1814.36948,shopify,deny,manual,120.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_HD15N.jpg?v=1624650209,1,,false,,,,,,,,,,,,,,,lb,,39.00,true,true,,,active
